richardsk6||Thu Sep 21 2017 23:19:59 ||Thu Sep 21 2017 23:21:18 ||0:01:19||functional groups||1||19
richardsk6||Thu Sep 21 2017 23:22:29 ||Thu Sep 21 2017 23:23:48 ||0:01:19||functional groups||1||21
richardsk6||Thu Sep 21 2017 23:25:16 ||Thu Sep 21 2017 23:26:16 ||0:01:00||functional groups||1||18
richardsk6||Thu Sep 21 2017 23:26:37 ||Thu Sep 21 2017 23:27:19 ||0:00:42||functional groups||1||14
richardsk6||Thu Sep 21 2017 23:27:39 ||Thu Sep 21 2017 23:29:17 ||0:01:38||functional groups||1||25
richardsk6||Thu Sep 21 2017 23:29:35 ||Thu Sep 21 2017 23:30:37 ||0:01:02||functional groups||1||20
richardsk6||Thu Sep 21 2017 23:31:17 ||Thu Sep 21 2017 23:32:07 ||0:00:49||functional groups||1||16
richardsk6||Thu Sep 21 2017 23:32:41 ||Thu Sep 21 2017 23:34:00 ||0:01:19||functional groups||1||21
richardsk6||Thu Sep 21 2017 23:44:00 ||Thu Sep 21 2017 23:46:39 ||0:02:39||functional groups||1||20
richardsk6||Thu Sep 21 2017 23:47:46 ||Thu Sep 21 2017 23:49:11 ||0:01:25||functional groups||1||20
arnoldd5||Fri Sep 22 2017 00:24:56 ||Fri Sep 22 2017 00:28:10 ||0:03:14||functional groups||1||16
arnoldd5||Fri Sep 22 2017 00:30:02 ||Fri Sep 22 2017 00:31:27 ||0:01:24||functional groups||1||19
arnoldd5||Fri Sep 22 2017 00:31:30 ||Fri Sep 22 2017 00:32:28 ||0:00:57||functional groups||1||17
arnoldd5||Fri Sep 22 2017 00:35:12 ||Fri Sep 22 2017 00:36:42 ||0:01:30||pkas||1||20
arnoldd5||Fri Sep 22 2017 00:36:50 ||Fri Sep 22 2017 00:37:55 ||0:01:04||pkas||1||15
arnoldd5||Fri Sep 22 2017 00:37:59 ||Fri Sep 22 2017 00:39:48 ||0:01:49||pkas||1||22
arnoldd5||Fri Sep 22 2017 00:43:08 ||Fri Sep 22 2017 00:44:23 ||0:01:15||functional groups||1||14
arnoldd5||Fri Sep 22 2017 00:44:27 ||Fri Sep 22 2017 00:46:07 ||0:01:39||functional groups||1||18
arnoldd5||Fri Sep 22 2017 00:47:39 ||Fri Sep 22 2017 00:49:13 ||0:01:34||functional groups||1||17
arnoldd5||Fri Sep 22 2017 00:49:39 ||Fri Sep 22 2017 00:50:55 ||0:01:15||functional groups||1||16
arnoldd5||Fri Sep 22 2017 00:51:24 ||Fri Sep 22 2017 00:53:05 ||0:01:41||functional groups||1||18
arnoldd5||Fri Sep 22 2017 00:53:10 ||Fri Sep 22 2017 00:54:28 ||0:01:18||functional groups||1||17
arnoldd5||Fri Sep 22 2017 00:54:33 ||Fri Sep 22 2017 00:56:14 ||0:01:41||functional groups||1||21
arnoldd5||Fri Sep 22 2017 00:56:20 ||Fri Sep 22 2017 00:57:41 ||0:01:21||functional groups||1||20
arnoldd5||Fri Sep 22 2017 00:57:45 ||Fri Sep 22 2017 00:58:49 ||0:01:04||functional groups||1||16
arnoldd5||Fri Sep 22 2017 00:58:54 ||Fri Sep 22 2017 01:00:26 ||0:01:32||functional groups||1||20
arnoldd5||Fri Sep 22 2017 01:00:30 ||Fri Sep 22 2017 01:01:39 ||0:01:09||functional groups||1||15
arnoldd5||Fri Sep 22 2017 01:04:25 ||Fri Sep 22 2017 01:05:24 ||0:00:59||orbitals||1||14
richardsk6||Fri Sep 22 2017 03:15:34 ||Fri Sep 22 2017 03:16:53 ||0:01:18||functional groups||1||15
richardsk6||Fri Sep 22 2017 03:17:04 ||Fri Sep 22 2017 03:17:50 ||0:00:46||functional groups||1||12
richardsk6||Fri Sep 22 2017 03:17:55 ||Fri Sep 22 2017 03:19:06 ||0:01:10||functional groups||1||15
richardsk6||Fri Sep 22 2017 03:19:29 ||Fri Sep 22 2017 03:20:45 ||0:01:16||functional groups||1||21
richardsk6||Fri Sep 22 2017 03:21:01 ||Fri Sep 22 2017 03:22:13 ||0:01:12||functional groups||1||20
richardsk6||Fri Sep 22 2017 03:22:37 ||Fri Sep 22 2017 03:23:25 ||0:00:48||functional groups||1||16
richardsk6||Fri Sep 22 2017 03:23:29 ||Fri Sep 22 2017 03:24:53 ||0:01:24||functional groups||1||20
richardsk6||Fri Sep 22 2017 03:25:05 ||Fri Sep 22 2017 03:26:09 ||0:01:04||functional groups||1||20
richardsk6||Fri Sep 22 2017 03:26:17 ||Fri Sep 22 2017 03:27:28 ||0:01:11||pkas||1||19
richardsk6||Fri Sep 22 2017 03:27:36 ||Fri Sep 22 2017 03:28:27 ||0:00:50||pkas||1||16
arnoldd5||Fri Sep 22 2017 03:27:46 ||Fri Sep 22 2017 03:29:21 ||0:01:35||functional groups||1||18
richardsk6||Fri Sep 22 2017 03:28:38 ||Fri Sep 22 2017 03:30:00 ||0:01:22||pkas||1||21
arnoldd5||Fri Sep 22 2017 03:29:24 ||Fri Sep 22 2017 03:30:40 ||0:01:16||functional groups||1||20
richardsk6||Fri Sep 22 2017 03:30:06 ||Fri Sep 22 2017 03:30:55 ||0:00:49||pkas||1||15
arnoldd5||Fri Sep 22 2017 03:30:50 ||Fri Sep 22 2017 03:31:48 ||0:00:58||pkas||1||12
richardsk6||Fri Sep 22 2017 03:31:19 ||Fri Sep 22 2017 03:33:13 ||0:01:54||orbitals||1||29
arnoldd5||Fri Sep 22 2017 03:31:52 ||Fri Sep 22 2017 03:33:21 ||0:01:29||pkas||1||19
richardsk6||Fri Sep 22 2017 03:33:39 ||Fri Sep 22 2017 03:34:34 ||0:00:55||orbitals||1||16
arnoldd5||Fri Sep 22 2017 03:34:12 ||Fri Sep 22 2017 03:36:06 ||0:01:53||pkas||1||22
richardsk6||Fri Sep 22 2017 03:34:40 ||Fri Sep 22 2017 03:36:11 ||0:01:31||orbitals||1||29
richardsk6||Fri Sep 22 2017 03:36:17 ||Fri Sep 22 2017 03:37:10 ||0:00:53||orbitals||1||16
okoronkwoc1||Fri Sep 22 2017 08:25:35 ||Fri Sep 22 2017 08:27:20 ||0:01:45||pkas||1||18
okoronkwoc1||Fri Sep 22 2017 08:27:28 ||Fri Sep 22 2017 08:27:20 ||0:00:55||functional groups||0||1
okoronkwoc1||Fri Sep 22 2017 08:28:24 ||Fri Sep 22 2017 08:29:31 ||0:01:07||functional groups||1||16
okoronkwoc1||Fri Sep 22 2017 08:29:36 ||Fri Sep 22 2017 08:29:31 ||0:00:11||functional groups||0||1
okoronkwoc1||Fri Sep 22 2017 08:29:47 ||Fri Sep 22 2017 08:30:53 ||0:01:06||functional groups||1||15
pronka1||Fri Sep 22 2017 08:28:41 ||Fri Sep 22 2017 08:31:27 ||0:02:46||pkas||1||27
okoronkwoc1||Fri Sep 22 2017 08:31:02 ||Fri Sep 22 2017 08:32:14 ||0:01:11||functional groups||1||17
okoronkwoc1||Fri Sep 22 2017 08:33:02 ||Fri Sep 22 2017 08:34:22 ||0:01:19||functional groups||1||21
okoronkwoc1||Fri Sep 22 2017 08:34:28 ||Fri Sep 22 2017 08:35:47 ||0:01:19||pkas||1||16
okoronkwoc1||Fri Sep 22 2017 08:35:51 ||Fri Sep 22 2017 08:37:19 ||0:01:27||pkas||1||21
okoronkwoc1||Fri Sep 22 2017 08:37:22 ||Fri Sep 22 2017 08:38:31 ||0:01:09||pkas||1||16
pronka1||Fri Sep 22 2017 08:37:55 ||Fri Sep 22 2017 08:40:14 ||0:02:19||pkas||1||22
okoronkwoc1||Fri Sep 22 2017 08:39:06 ||Fri Sep 22 2017 08:40:39 ||0:01:33||functional groups||1||19
fossitth1||Fri Sep 22 2017 08:42:13 ||Fri Sep 22 2017 08:43:02 ||0:00:49||functional groups||1||14
fossitth1||Fri Sep 22 2017 08:43:06 ||Fri Sep 22 2017 08:46:14 ||0:03:08||functional groups||1||16
pronka1||Fri Sep 22 2017 08:41:05 ||Fri Sep 22 2017 08:48:18 ||0:07:13||orbitals||1||17
fossitth1||Fri Sep 22 2017 08:46:41 ||Fri Sep 22 2017 08:49:20 ||0:02:39||pkas||1||21
mcbrided2||Fri Sep 22 2017 08:57:35 ||Fri Sep 22 2017 08:58:56 ||0:01:21||functional groups||1||18
mcbrided2||Fri Sep 22 2017 08:59:11 ||Fri Sep 22 2017 09:00:03 ||0:00:52||functional groups||1||18
mcbrided2||Fri Sep 22 2017 09:00:28 ||Fri Sep 22 2017 09:01:20 ||0:00:51||functional groups||1||17
mcbrided2||Fri Sep 22 2017 09:01:28 ||Fri Sep 22 2017 09:02:12 ||0:00:44||functional groups||1||17
mcbrided2||Fri Sep 22 2017 09:02:24 ||Fri Sep 22 2017 09:03:20 ||0:00:56||functional groups||1||20
mcbrided2||Fri Sep 22 2017 09:03:31 ||Fri Sep 22 2017 09:04:38 ||0:01:07||functional groups||1||22
mcbrided2||Fri Sep 22 2017 09:04:45 ||Fri Sep 22 2017 09:05:25 ||0:00:40||functional groups||1||15
mcbrided2||Fri Sep 22 2017 09:06:32 ||Fri Sep 22 2017 09:07:22 ||0:00:50||pkas||1||15
mcbrided2||Fri Sep 22 2017 09:07:37 ||Fri Sep 22 2017 09:08:28 ||0:00:50||pkas||1||16
mcbrided2||Fri Sep 22 2017 09:08:40 ||Fri Sep 22 2017 09:09:36 ||0:00:56||pkas||1||21
mcbrided2||Fri Sep 22 2017 09:10:23 ||Fri Sep 22 2017 09:11:36 ||0:01:13||pkas||1||22
mcbrided2||Fri Sep 22 2017 09:11:46 ||Fri Sep 22 2017 09:12:24 ||0:00:38||pkas||1||14
mcbrided2||Fri Sep 22 2017 09:12:31 ||Fri Sep 22 2017 09:13:22 ||0:00:51||pkas||1||19
mcbrided2||Fri Sep 22 2017 09:14:38 ||Fri Sep 22 2017 09:15:50 ||0:01:11||pkas||1||24
mcbrided2||Fri Sep 22 2017 09:15:55 ||Fri Sep 22 2017 09:16:35 ||0:00:40||pkas||1||13
mcbrided2||Fri Sep 22 2017 09:23:43 ||Fri Sep 22 2017 09:24:36 ||0:00:53||pkas||1||20
mcbrided2||Fri Sep 22 2017 09:24:57 ||Fri Sep 22 2017 09:25:39 ||0:00:42||pkas||1||15
fossitth1||Fri Sep 22 2017 09:25:58 ||Fri Sep 22 2017 09:30:14 ||0:04:16||pkas||1||18
mcbrided2||Fri Sep 22 2017 09:31:01 ||Fri Sep 22 2017 09:31:41 ||0:00:39||pkas||1||13
mcbrided2||Fri Sep 22 2017 09:32:02 ||Fri Sep 22 2017 09:33:00 ||0:00:58||pkas||1||20
mcbrided2||Fri Sep 22 2017 09:33:05 ||Fri Sep 22 2017 09:33:49 ||0:00:44||pkas||1||16
fossitth1||Fri Sep 22 2017 09:30:23 ||Fri Sep 22 2017 09:34:21 ||0:03:58||pkas||1||25
mcbrided2||Fri Sep 22 2017 09:33:57 ||Fri Sep 22 2017 09:34:43 ||0:00:46||functional groups||1||15
fossitth1||Fri Sep 22 2017 09:34:28 ||Fri Sep 22 2017 09:35:33 ||0:01:05||pkas||1||19
mcbrided2||Fri Sep 22 2017 09:34:48 ||Fri Sep 22 2017 09:35:57 ||0:01:09||functional groups||1||24
mcbrided2||Fri Sep 22 2017 09:36:00 ||Fri Sep 22 2017 09:36:34 ||0:00:33||functional groups||1||13
fossitth1||Fri Sep 22 2017 09:35:35 ||Fri Sep 22 2017 09:39:12 ||0:03:36||pkas||1||27
fossitth1||Fri Sep 22 2017 09:39:22 ||Fri Sep 22 2017 09:42:25 ||0:03:03||pkas||1||44
mcbrided2||Fri Sep 22 2017 09:42:35 ||Fri Sep 22 2017 09:43:09 ||0:00:34||functional groups||1||14
mcbrided2||Fri Sep 22 2017 09:43:24 ||Fri Sep 22 2017 09:44:07 ||0:00:42||functional groups||1||16
mcbrided2||Fri Sep 22 2017 09:44:33 ||Fri Sep 22 2017 09:45:14 ||0:00:40||functional groups||1||15
mcbrided2||Fri Sep 22 2017 09:45:25 ||Fri Sep 22 2017 09:45:57 ||0:00:32||functional groups||1||13
mcbrided2||Fri Sep 22 2017 09:46:01 ||Fri Sep 22 2017 09:46:37 ||0:00:36||functional groups||1||15
mcbrided2||Fri Sep 22 2017 09:47:38 ||Fri Sep 22 2017 09:48:02 ||0:00:23||functional groups||1||10
mcbrided2||Fri Sep 22 2017 09:48:23 ||Fri Sep 22 2017 09:49:39 ||0:01:16||pkas||1||25
fredettee1||Fri Sep 22 2017 09:52:37 ||Fri Sep 22 2017 09:53:38 ||0:01:00||orbitals||1||18
fredettee1||Fri Sep 22 2017 09:54:07 ||Fri Sep 22 2017 09:55:10 ||0:01:03||pkas||1||18
fredettee1||Fri Sep 22 2017 09:55:11 ||Fri Sep 22 2017 09:56:22 ||0:01:11||pkas||1||24
fredettee1||Fri Sep 22 2017 09:56:25 ||Fri Sep 22 2017 09:57:38 ||0:01:12||pkas||1||26
fredettee1||Fri Sep 22 2017 09:57:46 ||Fri Sep 22 2017 09:58:19 ||0:00:33||pkas||1||13
fredettee1||Fri Sep 22 2017 09:58:23 ||Fri Sep 22 2017 09:59:30 ||0:01:07||pkas||1||24
fredettee1||Fri Sep 22 2017 09:59:36 ||Fri Sep 22 2017 10:00:33 ||0:00:56||pkas||1||21
hawkinss3||Fri Sep 22 2017 09:56:31 ||Fri Sep 22 2017 10:01:30 ||0:04:59||functional groups||1||20
fredettee1||Fri Sep 22 2017 10:00:35 ||Fri Sep 22 2017 10:02:26 ||0:01:51||pkas||1||25
mcbrided2||Fri Sep 22 2017 10:02:16 ||Fri Sep 22 2017 10:03:14 ||0:00:57||pkas||1||19
powellk7||Fri Sep 22 2017 10:01:36 ||Fri Sep 22 2017 10:03:20 ||0:01:44||pkas||1||28
fredettee1||Fri Sep 22 2017 10:02:31 ||Fri Sep 22 2017 10:03:34 ||0:01:03||pkas||1||22
guethleina1||Fri Sep 22 2017 10:02:05 ||Fri Sep 22 2017 10:03:37 ||0:01:32||functional groups||1||22
fredettee1||Fri Sep 22 2017 10:03:37 ||Fri Sep 22 2017 10:04:21 ||0:00:44||pkas||1||17
troass1||Fri Sep 22 2017 10:03:14 ||Fri Sep 22 2017 10:04:44 ||0:01:30||functional groups||1||25
fredettee1||Fri Sep 22 2017 10:04:43 ||Fri Sep 22 2017 10:05:42 ||0:00:59||functional groups||1||18
troass1||Fri Sep 22 2017 10:04:51 ||Fri Sep 22 2017 10:06:32 ||0:01:41||functional groups||1||22
fredettee1||Fri Sep 22 2017 10:05:45 ||Fri Sep 22 2017 10:06:48 ||0:01:03||functional groups||1||20
guethleina1||Fri Sep 22 2017 10:06:03 ||Fri Sep 22 2017 10:07:05 ||0:01:02||functional groups||1||18
mcbrided2||Fri Sep 22 2017 10:06:12 ||Fri Sep 22 2017 10:07:15 ||0:01:03||pkas||1||15
fredettee1||Fri Sep 22 2017 10:06:52 ||Fri Sep 22 2017 10:07:49 ||0:00:57||functional groups||1||18
mcbrided2||Fri Sep 22 2017 10:07:17 ||Fri Sep 22 2017 10:08:22 ||0:01:04||pkas||1||15
fredettee1||Fri Sep 22 2017 10:07:54 ||Fri Sep 22 2017 10:08:32 ||0:00:38||functional groups||1||13
foltzk||Fri Sep 22 2017 10:07:31 ||Fri Sep 22 2017 10:08:55 ||0:01:23||pkas||1||19
troass1||Fri Sep 22 2017 10:06:49 ||Fri Sep 22 2017 10:09:15 ||0:02:26||pkas||1||30
fredettee1||Fri Sep 22 2017 10:08:35 ||Fri Sep 22 2017 10:09:25 ||0:00:50||functional groups||1||15
fredettee1||Fri Sep 22 2017 10:09:41 ||Fri Sep 22 2017 10:10:21 ||0:00:40||functional groups||1||13
mcbrided2||Fri Sep 22 2017 10:08:27 ||Fri Sep 22 2017 10:10:34 ||0:02:06||pkas||1||25
lavernek1||Fri Sep 22 2017 10:10:17 ||Fri Sep 22 2017 10:11:09 ||0:00:52||functional groups||1||16
fredettee1||Fri Sep 22 2017 10:10:23 ||Fri Sep 22 2017 10:11:16 ||0:00:53||functional groups||1||18
mcbrided2||Fri Sep 22 2017 10:10:55 ||Fri Sep 22 2017 10:11:52 ||0:00:57||functional groups||1||18
fredettee1||Fri Sep 22 2017 10:11:18 ||Fri Sep 22 2017 10:12:14 ||0:00:56||functional groups||1||18
fredettee1||Fri Sep 22 2017 10:12:17 ||Fri Sep 22 2017 10:13:14 ||0:00:57||functional groups||1||16
mcbrided2||Fri Sep 22 2017 10:12:05 ||Fri Sep 22 2017 10:13:21 ||0:01:16||pkas||1||17
foltzk||Fri Sep 22 2017 10:11:46 ||Fri Sep 22 2017 10:13:28 ||0:01:42||functional groups||1||20
lavernek1||Fri Sep 22 2017 10:10:08 ||Fri Sep 22 2017 10:13:42 ||0:03:34||functional groups||1||26
fredettee1||Fri Sep 22 2017 10:13:16 ||Fri Sep 22 2017 10:14:08 ||0:00:52||functional groups||1||18
fredettee1||Fri Sep 22 2017 10:14:13 ||Fri Sep 22 2017 10:14:56 ||0:00:42||functional groups||1||15
mcbrided2||Fri Sep 22 2017 10:14:50 ||Fri Sep 22 2017 10:15:25 ||0:00:35||functional groups||1||15
fredettee1||Fri Sep 22 2017 10:15:01 ||Fri Sep 22 2017 10:15:34 ||0:00:33||functional groups||1||14
lavernek1||Fri Sep 22 2017 10:15:06 ||Fri Sep 22 2017 10:13:42 ||0:00:59||pkas||0||1
lavernek1||Fri Sep 22 2017 10:16:37 ||Fri Sep 22 2017 10:19:09 ||0:02:32||functional groups||1||30
wesselsm1||Fri Sep 22 2017 10:31:28 ||Fri Sep 22 2017 10:32:25 ||0:00:56||pkas||1||20
wesselsm1||Fri Sep 22 2017 10:32:31 ||Fri Sep 22 2017 10:33:21 ||0:00:50||pkas||1||20
lavernek1||Fri Sep 22 2017 10:22:42 ||Fri Sep 22 2017 10:34:34 ||0:11:52||functional groups||1||25
wesselsm1||Fri Sep 22 2017 10:33:27 ||Fri Sep 22 2017 10:34:46 ||0:01:19||functional groups||1||24
lavernek1||Fri Sep 22 2017 10:34:57 ||Fri Sep 22 2017 10:36:08 ||0:01:11||functional groups||1||23
lindseyr2||Fri Sep 22 2017 10:35:50 ||Fri Sep 22 2017 10:36:44 ||0:00:54||orbitals||1||20
mcbrided2||Fri Sep 22 2017 10:36:15 ||Fri Sep 22 2017 10:37:14 ||0:00:59||functional groups||1||16
lindseyr2||Fri Sep 22 2017 10:36:50 ||Fri Sep 22 2017 10:38:30 ||0:01:39||pkas||1||39
mcbrided2||Fri Sep 22 2017 10:39:04 ||Fri Sep 22 2017 10:39:55 ||0:00:51||functional groups||1||16
lindseyr2||Fri Sep 22 2017 10:38:36 ||Fri Sep 22 2017 10:40:17 ||0:01:40||functional groups||1||36
mcbrided2||Fri Sep 22 2017 10:40:34 ||Fri Sep 22 2017 10:41:15 ||0:00:41||functional groups||1||16
mcbrided2||Fri Sep 22 2017 10:42:28 ||Fri Sep 22 2017 10:43:17 ||0:00:48||functional groups||1||17
mcbrided2||Fri Sep 22 2017 10:43:19 ||Fri Sep 22 2017 10:44:07 ||0:00:47||functional groups||1||18
mcbrided2||Fri Sep 22 2017 10:44:13 ||Fri Sep 22 2017 10:45:25 ||0:01:11||functional groups||1||14
mcbrided2||Fri Sep 22 2017 10:45:29 ||Fri Sep 22 2017 10:46:05 ||0:00:36||functional groups||1||13
mcbrided2||Fri Sep 22 2017 10:46:07 ||Fri Sep 22 2017 10:46:58 ||0:00:51||functional groups||1||19
mcbrided2||Fri Sep 22 2017 10:47:39 ||Fri Sep 22 2017 10:48:26 ||0:00:47||functional groups||1||20
mcbrided2||Fri Sep 22 2017 10:48:31 ||Fri Sep 22 2017 10:49:21 ||0:00:49||functional groups||1||15
lavernek1||Fri Sep 22 2017 10:36:20 ||Fri Sep 22 2017 10:54:09 ||0:17:49||functional groups||1||26
powellk7||Fri Sep 22 2017 10:03:58 ||Fri Sep 22 2017 10:55:42 ||0:51:43||pkas||1||25
lindseyr2||Fri Sep 22 2017 11:52:45 ||Fri Sep 22 2017 11:53:30 ||0:00:45||orbitals||1||17
lavernek1||Fri Sep 22 2017 10:54:13 ||Fri Sep 22 2017 10:54:09 ||1:10:14||functional groups||0||26
lavernek1||Fri Sep 22 2017 12:04:27 ||Fri Sep 22 2017 12:06:44 ||0:02:17||functional groups||1||22
lavernek1||Fri Sep 22 2017 12:06:49 ||Fri Sep 22 2017 12:10:03 ||0:03:13||functional groups||1||22
lavernek1||Fri Sep 22 2017 12:10:08 ||Fri Sep 22 2017 12:13:15 ||0:03:07||functional groups||1||24
lavernek1||Fri Sep 22 2017 12:13:17 ||Fri Sep 22 2017 12:18:21 ||0:05:04||functional groups||1||16
fredettee1||Fri Sep 22 2017 12:22:01 ||Fri Sep 22 2017 12:23:04 ||0:01:03||functional groups||1||21
fredettee1||Fri Sep 22 2017 12:23:09 ||Fri Sep 22 2017 12:24:01 ||0:00:52||functional groups||1||18
fredettee1||Fri Sep 22 2017 12:24:03 ||Fri Sep 22 2017 12:24:47 ||0:00:44||functional groups||1||15
fredettee1||Fri Sep 22 2017 12:24:49 ||Fri Sep 22 2017 12:25:28 ||0:00:38||functional groups||1||14
fredettee1||Fri Sep 22 2017 12:25:30 ||Fri Sep 22 2017 12:26:06 ||0:00:36||functional groups||1||15
fredettee1||Fri Sep 22 2017 12:26:09 ||Fri Sep 22 2017 12:26:46 ||0:00:37||functional groups||1||13
fredettee1||Fri Sep 22 2017 12:26:49 ||Fri Sep 22 2017 12:27:29 ||0:00:40||functional groups||1||15
fredettee1||Fri Sep 22 2017 12:27:32 ||Fri Sep 22 2017 12:28:13 ||0:00:41||functional groups||1||15
fredettee1||Fri Sep 22 2017 12:28:17 ||Fri Sep 22 2017 12:29:02 ||0:00:45||functional groups||1||16
lavernek1||Fri Sep 22 2017 12:18:25 ||Fri Sep 22 2017 12:29:48 ||0:11:22||functional groups||1||29
fredettee1||Fri Sep 22 2017 12:29:27 ||Fri Sep 22 2017 12:30:19 ||0:00:51||pkas||1||15
fredettee1||Fri Sep 22 2017 12:30:21 ||Fri Sep 22 2017 12:31:19 ||0:00:57||pkas||1||20
fredettee1||Fri Sep 22 2017 12:31:31 ||Fri Sep 22 2017 12:32:04 ||0:00:33||orbitals||1||12
lavernek1||Fri Sep 22 2017 12:29:58 ||Fri Sep 22 2017 12:29:48 ||0:14:24||orbitals||0||22
powellk7||Fri Sep 22 2017 12:44:32 ||Fri Sep 22 2017 12:46:31 ||0:01:58||Orbitals||1||35
powellk7||Fri Sep 22 2017 12:48:11 ||Fri Sep 22 2017 12:48:52 ||0:00:41||pkas||1||15
powellk7||Fri Sep 22 2017 12:49:13 ||Fri Sep 22 2017 12:49:59 ||0:00:46||functional groups||1||15
richardsk6||Fri Sep 22 2017 12:55:30 ||Fri Sep 22 2017 12:56:33 ||0:01:03||functional groups||1||17
richardsk6||Fri Sep 22 2017 12:56:50 ||Fri Sep 22 2017 12:56:33 ||0:00:32||orbitals||0||6
richardsk6||Fri Sep 22 2017 12:57:26 ||Fri Sep 22 2017 12:58:36 ||0:01:10||functional groups||1||17
richardsk6||Fri Sep 22 2017 12:59:09 ||Fri Sep 22 2017 13:00:26 ||0:01:16||functional groups||1||22
richardsk6||Fri Sep 22 2017 13:00:49 ||Fri Sep 22 2017 13:01:46 ||0:00:56||pkas||1||17
richardsk6||Fri Sep 22 2017 13:04:16 ||Fri Sep 22 2017 13:06:01 ||0:01:44||orbitals||1||29
mcbrided2||Fri Sep 22 2017 13:09:20 ||Fri Sep 22 2017 13:10:00 ||0:00:40||functional groups||1||16
mcbrided2||Fri Sep 22 2017 13:10:02 ||Fri Sep 22 2017 13:10:54 ||0:00:52||functional groups||1||18
mcbrided2||Fri Sep 22 2017 13:10:55 ||Fri Sep 22 2017 13:11:27 ||0:00:32||functional groups||1||14
mcbrided2||Fri Sep 22 2017 13:11:31 ||Fri Sep 22 2017 13:12:34 ||0:01:03||functional groups||1||20
mcbrided2||Fri Sep 22 2017 13:12:38 ||Fri Sep 22 2017 13:13:28 ||0:00:49||pkas||1||20
mcbrided2||Fri Sep 22 2017 13:13:33 ||Fri Sep 22 2017 13:14:46 ||0:01:13||orbitals||1||24
wesselsm1||Fri Sep 22 2017 13:23:34 ||Fri Sep 22 2017 13:24:18 ||0:00:43||functional groups||1||15
arnoldd5||Fri Sep 22 2017 13:24:06 ||Fri Sep 22 2017 13:25:08 ||0:01:02||functional groups||1||18
wesselsm1||Fri Sep 22 2017 13:24:25 ||Fri Sep 22 2017 13:25:40 ||0:01:15||functional groups||1||24
arnoldd5||Fri Sep 22 2017 13:25:11 ||Fri Sep 22 2017 13:26:13 ||0:01:02||functional groups||1||21
wesselsm1||Fri Sep 22 2017 13:25:52 ||Fri Sep 22 2017 13:26:55 ||0:01:03||functional groups||1||15
arnoldd5||Fri Sep 22 2017 13:26:18 ||Fri Sep 22 2017 13:27:15 ||0:00:57||functional groups||1||18
wesselsm1||Fri Sep 22 2017 13:27:04 ||Fri Sep 22 2017 13:28:13 ||0:01:09||functional groups||1||22
arnoldd5||Fri Sep 22 2017 13:27:18 ||Fri Sep 22 2017 13:28:35 ||0:01:17||functional groups||1||18
wesselsm1||Fri Sep 22 2017 13:28:20 ||Fri Sep 22 2017 13:29:06 ||0:00:45||functional groups||1||15
fossitth1||Fri Sep 22 2017 13:22:47 ||Fri Sep 22 2017 13:37:11 ||0:14:24||pkas||1||23
arnoldd5||Fri Sep 22 2017 13:38:41 ||Fri Sep 22 2017 13:39:38 ||0:00:56||functional groups||1||16
arnoldd5||Fri Sep 22 2017 13:39:42 ||Fri Sep 22 2017 13:40:38 ||0:00:56||functional groups||1||19
fredettee1||Fri Sep 22 2017 13:48:27 ||Fri Sep 22 2017 13:49:07 ||0:00:40||functional groups||1||13
fossitth1||Fri Sep 22 2017 14:01:51 ||Fri Sep 22 2017 14:09:58 ||0:08:07||functional groups||1||12
fossitth1||Fri Sep 22 2017 14:10:17 ||Fri Sep 22 2017 14:20:33 ||0:10:16||functional groups||1||16
fossitth1||Fri Sep 22 2017 14:21:06 ||Fri Sep 22 2017 14:31:24 ||0:10:17||functional groups||1||19
powellk7||Fri Sep 22 2017 14:41:03 ||Fri Sep 22 2017 14:41:45 ||0:00:41||functional groups||1||18
troass1||Fri Sep 22 2017 15:02:05 ||Fri Sep 22 2017 15:04:00 ||0:01:55||pkas||1||18
troass1||Fri Sep 22 2017 15:04:06 ||Fri Sep 22 2017 15:04:00 ||0:23:21||functional groups||0||1
troass1||Fri Sep 22 2017 15:27:28 ||Fri Sep 22 2017 15:33:44 ||0:06:16||functional groups||1||16
lavernek1||Fri Sep 29 2017 01:01:58 ||Fri Sep 29 2017 01:02:44 ||0:00:46||functional groups||1||14
demo||Fri Sep 29 2017 13:58:24 ||||0:00:24||Orbitals||0||6
demo||Fri Sep 29 2017 14:02:53 ||||1:30:49||sn2||0||1
demo||Fri Sep 29 2017 15:33:42 ||Fri Sep 29 2017 15:34:53 ||0:01:11||sn2||1||23
demo||Fri Sep 29 2017 15:42:48 ||||0:00:28||styrene||0||6
demo||Fri Sep 29 2017 16:09:47 ||Fri Sep 29 2017 16:10:45 ||0:00:58||orbitals||1||22
test01||Fri Sep 29 2017 16:11:20 ||Fri Sep 29 2017 16:12:31 ||0:01:11||pkas||1||22
demo||Fri Sep 29 2017 19:05:07 ||||0:00:21||styrene||0||3
demo||Fri Sep 29 2017 19:05:38 ||Fri Sep 29 2017 19:06:50 ||0:01:11||orbitals||1||21
demo||Sat Sep 30 2017 16:01:02 ||Sat Sep 30 2017 16:02:16 ||0:01:14||styrene||1||25
demo||Sat Sep 30 2017 16:10:06 ||Sat Sep 30 2017 16:11:33 ||0:01:27||acronyms||1||32
demo||Sat Sep 30 2017 16:12:01 ||Sat Sep 30 2017 16:13:16 ||0:01:15||pkas||1||23
